CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
751,Germany,Male,30,9,155215.8748561027,2,0,0,175552.34489287334,0
679,Germany,Female,43,4,-13613.12393369909,1,1,0,45438.37738091844,0
514,Spain,Female,29,1,179573.4974579635,1,1,0,189620.60689762715,0
657,Spain,Female,36,6,103896.45649916623,0,1,0,99667.82845372532,0
596,Spain,Male,25,8,136661.477631619,1,0,0,188309.64183292576,0
625,France,Female,32,3,44474.06076373979,1,1,1,129805.13637710958,1
593,France,Male,40,8,99548.87529943413,1,0,1,78264.43565562212,0
748,Germany,Male,38,4,-2844.0290783386467,1,1,1,92546.78525505759,0
679,Spain,Female,26,7,161243.5645425128,1,0,0,92111.65568741734,0
786,Germany,Male,40,5,66452.25416090431,2,0,0,78955.5654142536,1
713,Germany,Male,70,6,109085.30124511653,2,0,0,216359.17652252395,0
680,Spain,Male,23,5,108502.06125499503,0,1,1,75921.81312545709,0
888,Germany,Female,45,9,139133.6889765169,0,0,1,183120.1435197051,0
522,France,Female,32,6,66060.9925815796,2,0,0,72258.26443991232,0
828,France,Male,19,9,153610.3892308671,0,0,1,89905.96983959629,0
684,Germany,Female,35,10,95805.03303660543,1,1,0,152710.2816970363,1
615,France,Female,45,4,73080.10855220933,0,1,1,3717.200180974949,0
589,Germany,Female,40,0,137170.54046713153,1,1,1,161083.09237105996,0
766,Germany,Male,36,1,11388.236781459576,1,1,0,173399.6993746122,0
613,Germany,Male,70,6,115183.04879953309,1,0,1,27212.13589461177,0
692,France,Female,24,4,103561.96269129078,0,1,0,215634.1519822717,0
770,France,Male,23,7,164873.1118960136,1,1,0,119898.06424661331,0
830,France,Male,44,10,-8013.353337655661,0,1,0,201586.0478022078,0
802,France,Female,29,7,4022.993534793179,1,0,0,37920.54482891643,0
651,France,Male,31,3,11843.72198341384,1,0,1,150476.12966856666,0
693,France,Male,28,8,3676.6971979203267,1,0,0,208177.50701049663,0
594,France,Male,38,5,-10817.125238433855,0,0,0,66626.45664004242,0
462,France,Female,49,2,116963.15134536168,0,0,0,-12772.897438145399,0
692,Germany,Female,43,4,135445.97825921015,0,0,0,200791.96439177546,0
810,Germany,Female,46,0,147587.13130661214,1,0,0,143886.07527366944,0
784,Germany,Female,36,2,-7899.745959665001,1,0,0,122614.05975801204,0
703,France,Male,36,8,74652.16124833045,0,0,0,187423.76842262925,0
509,Spain,Female,47,9,-1319.9673372040154,0,1,0,96310.31940042258,0
913,France,Female,54,6,4312.342651359638,0,1,0,179717.77111499326,0
638,France,Female,23,5,124088.62634784756,0,0,0,45743.91551670215,0
695,France,Male,70,5,18173.62256859838,1,0,0,194191.16597767838,0
808,France,Male,50,6,-12140.208746595794,2,0,0,37011.94513694399,0
886,Germany,Male,38,4,9374.989687186686,1,1,1,76216.69114849842,0
452,Spain,Male,29,8,100427.0230669282,1,1,0,51952.5437748097,0
736,France,Male,45,8,2860.7639096083553,1,1,0,123586.95049107085,0
528,Spain,Male,33,8,-2849.6540047513568,0,1,0,3453.764823086676,0
814,Germany,Male,42,2,125557.33209022226,0,1,0,157990.37686596185,0
759,Germany,Male,19,9,-2591.0699960450306,1,1,0,166098.01304786536,0
475,France,Female,40,10,4438.444445613709,0,1,1,89182.70515709675,1
774,Germany,Male,40,5,-1948.773164061049,1,1,0,33869.54239203836,0
657,Germany,Female,50,0,113393.51734698043,0,0,1,203069.75709083438,0
691,France,Female,29,6,127366.25551243155,1,0,1,63589.63977853076,0
762,Spain,Female,38,0,112169.29394361799,0,0,0,158842.57723566628,0
923,France,Female,28,2,3856.1010175067563,0,0,0,66810.16668464224,0
733,Spain,Male,31,4,103085.02058212308,1,1,1,93953.5053847619,0
821,France,Female,22,5,90372.41982639616,1,1,1,206603.2044022617,0
649,France,Male,42,11,160113.07474208315,0,0,0,200485.3250079918,0
728,France,Female,52,10,143207.6997456166,0,0,0,3263.384344718157,1
574,France,Male,35,7,68007.49028487243,0,0,0,39655.83849380953,0
703,Spain,Male,43,4,96474.09958857558,0,1,0,186825.6485125788,1
587,Germany,Female,30,3,128524.89712610118,1,1,1,229235.4682682181,0
702,Spain,Male,24,8,-8918.654411129315,1,0,1,130272.9031318324,0
651,Spain,Female,50,2,127145.57194549771,0,0,0,160132.797347083,0
702,France,Male,44,9,4439.694950434947,0,1,0,19983.947440372212,0
647,Spain,Male,41,10,-3127.0593774700574,0,1,0,118204.56786873132,0
511,Spain,Male,24,8,53298.52310288562,2,0,0,26539.927768035326,0
581,France,Male,65,5,7780.0947749849975,1,1,0,98315.83345913384,0
790,Germany,Female,20,2,125901.46108579623,2,0,0,46973.486615246395,0
778,France,Female,47,5,154010.21567278786,0,0,0,161097.41520651765,0
590,Spain,Male,24,2,-3397.244093317739,0,1,1,149453.52076279913,0
844,France,Female,39,6,128549.65231382602,0,1,1,178429.73100655767,0
417,France,Female,20,4,145096.39443810537,2,1,0,126303.5199453029,0
760,France,Female,25,5,4354.656244729431,0,1,0,136806.37963803,0
563,Spain,Male,20,4,107855.99040242223,1,1,0,183117.42159411267,0
550,France,Female,59,6,139424.79154466034,0,1,1,38046.46333851402,0
680,Germany,Male,40,6,-1029.8426355955783,0,0,1,-8391.181806521945,0
481,France,Male,40,6,12948.730459254159,1,1,0,62134.41037492905,0
866,France,Male,30,8,-5313.52937652653,1,0,0,29036.993128873102,1
796,Spain,Female,27,10,-4025.1329145763034,0,1,0,52925.50881494141,0
709,Germany,Male,47,4,-10161.627434636679,0,0,0,167328.6054516295,0
607,Spain,Male,21,9,42092.69792447526,1,1,0,148172.18955639403,0
829,Germany,Female,41,2,113022.57078483423,0,1,1,194689.4610897641,0
782,Germany,Female,42,10,169162.9575662482,1,0,0,105837.87190301725,0
684,Germany,Female,37,0,4987.382290063946,2,1,0,213830.77367428428,0
839,France,Female,32,9,134119.03330930657,0,0,0,76850.86100920226,1
608,Germany,Male,30,10,105641.4072120178,3,0,1,44487.12280736659,0
773,Spain,Female,37,10,86838.63789411212,1,1,0,160662.91697761978,0
707,Germany,Male,43,7,104555.79179402493,0,0,1,63420.50592053698,0
654,Germany,Male,45,6,91.54349769253196,0,0,0,21131.895802309416,1
614,France,Female,31,10,106159.90996113738,2,0,0,109022.46071071767,0
696,Germany,Female,37,3,194657.5383527745,0,1,1,33296.6417499144,0
534,Germany,Female,42,-1,194437.86112196988,2,0,1,45309.47752705852,0
684,France,Male,25,6,-5666.581378855252,2,0,0,63243.10836437502,1
625,France,Female,36,5,133687.01698750487,2,1,0,44624.90863672779,0
635,France,Female,52,7,121934.57022764019,2,0,0,222061.14867561893,0
737,France,Male,18,2,60663.07499718768,0,1,0,229839.05276458725,0
903,Spain,Male,22,10,7248.175866492717,2,0,0,8469.527383173729,1
723,France,Male,43,9,-5259.596626456878,1,0,1,202599.57066853181,0
823,Spain,Male,33,7,63924.31542392711,1,0,0,193950.39861518977,0
424,Germany,Female,49,7,204977.73464078596,1,1,1,147129.6857604534,0
694,France,Female,38,10,77521.73278485375,0,0,1,162656.5444141029,0
708,France,Male,26,9,55685.375954797,1,1,1,69351.25814591108,0
640,Spain,Male,20,3,151159.17997692007,1,0,0,119471.92751574442,0
790,France,Male,20,5,1038.181901457235,2,0,0,50420.346782852255,0
920,Germany,Male,38,3,6522.4840593840745,1,1,0,54048.95595564137,0
456,France,Male,44,4,167731.9986258967,1,0,1,51067.52541100851,0
798,Spain,Male,48,2,74615.98951521277,1,1,0,59288.198804706815,0
766,Germany,Female,22,8,177019.4636828166,1,1,0,205755.2972264791,0
668,Germany,Female,30,9,163560.01096169557,1,1,0,63581.91950718821,0
608,France,Male,17,7,79600.88526749727,1,1,0,95035.28662944745,0
915,Spain,Male,77,2,82.81185325056515,1,1,0,-2265.6253298286647,0
386,France,Male,30,3,2890.0167790800133,0,1,0,157384.36429367415,0
755,Germany,Male,45,6,1785.8524487172967,0,1,1,78144.23535560464,0
616,Spain,Female,39,2,136594.02663376206,2,1,0,124599.80892437088,0
605,Spain,Female,35,6,146849.5023925158,1,1,0,124250.40867353113,0
503,Spain,Male,41,9,206989.42108579498,1,1,1,158423.77265487946,0
653,Spain,Male,40,9,137064.78488663596,1,1,0,154943.23511748933,0
671,France,Female,42,8,-6003.435919635967,2,1,0,173841.08596061773,0
685,Germany,Female,25,8,94540.73371472029,2,1,0,177902.16714881008,0
818,France,Male,27,1,138049.07059182867,0,0,0,37913.24366589762,0
746,Germany,Female,43,2,3106.2446666206747,1,0,0,52870.875453232,1
678,Spain,Male,42,0,153753.35419145031,1,1,0,130515.42364580197,0
578,Spain,Female,39,10,69076.21722989748,0,1,0,171781.63151722675,0
681,Germany,Female,48,2,-5494.660887820221,2,1,0,167393.57168357755,0
761,Germany,Male,49,8,-6100.11786027871,0,1,0,198144.8767895572,1
882,Spain,Female,63,3,132251.8983465489,1,0,0,222346.19008276451,1
760,Germany,Male,52,4,134539.4589298847,0,0,0,173222.83045637154,0
746,Germany,Male,41,7,-9738.718524319645,1,0,0,72557.01975353406,0
740,Germany,Female,33,10,132926.78550302345,1,0,0,82308.18122764485,0
726,Germany,Male,43,8,-20.966893784136033,1,0,0,34444.07152889863,1
743,Spain,Male,43,2,107960.49800992302,1,0,0,88102.92205265672,0
778,Germany,Male,57,5,158968.58165635527,1,0,1,117871.92880629712,0
625,Spain,Male,45,4,151208.57980401596,1,1,1,20890.940883762625,0
645,Spain,Male,41,4,12465.465850873417,0,1,0,137020.00344070463,0
635,Germany,Female,44,1,4262.253976250595,0,0,0,124247.68178303228,0
816,France,Male,31,9,86030.47625144423,1,1,0,147029.22284123523,0
828,Spain,Female,39,6,166146.84403021593,1,1,1,118014.4300986012,0
772,France,Male,42,4,-7199.802856729993,1,1,0,88710.3081671322,0
555,Spain,Female,16,2,3194.7284364961274,1,0,0,234547.03317017233,0
667,Spain,Male,57,8,86959.19244562802,1,1,0,163986.00864219898,0
814,France,Female,41,9,62938.49045382681,0,0,0,196950.5751173957,0
728,Spain,Male,40,4,88050.45094508113,2,1,0,113651.12754147068,0
664,Spain,Male,31,6,3475.77587714505,1,0,1,148571.5076461858,0
560,Spain,Female,47,8,-2039.3942683834034,0,1,0,182367.31517910137,1
600,Spain,Male,33,1,64118.226982733795,0,0,0,43176.87846580369,0
759,Spain,Male,43,0,120652.50391136164,0,1,1,72649.48343081614,0
727,France,Female,65,3,2329.2157121602304,2,1,1,63911.13603991602,0
787,Germany,Female,47,8,76616.38374255627,1,1,1,56332.34407193978,0
649,Germany,Male,38,10,142961.24309988006,0,0,1,108478.78297911311,1
705,France,Female,33,2,110036.92389681796,0,1,1,89282.73639762931,1
596,Germany,Male,37,8,7421.476009258506,1,1,0,162491.25726995952,0
651,France,Female,35,1,130169.44642472304,1,0,1,163063.96407786803,0
501,France,Female,45,4,12887.163969825651,0,0,0,23129.673032233186,1
834,Spain,Male,27,6,151957.9279273014,1,1,0,134595.87042590947,0
787,France,Male,25,9,46122.38152467471,1,1,0,-15208.63813560711,0
662,Germany,Male,40,6,-6156.5685060274345,1,1,1,182983.83315410287,0
691,France,Male,51,2,76150.59474207973,1,1,0,47173.86524720471,0
555,France,Male,29,2,63611.03335689355,1,0,0,16525.59615133026,0
622,France,Male,31,4,-5975.381958762616,2,1,0,22541.660567263738,0
582,Germany,Male,37,0,109157.47344369933,0,0,0,148397.72240809575,0
732,Germany,Male,42,1,4718.485916267652,1,1,0,72307.56220310352,0
659,France,Male,27,6,13924.166747615574,1,1,0,32553.849403504333,0
686,France,Female,64,4,42269.67274320683,0,0,0,127823.17373995137,0
880,Spain,Female,44,9,118708.69576239985,1,1,0,174258.9808663257,0
680,France,Male,54,4,87040.1052278272,1,1,1,62592.755945168,0
682,France,Male,39,9,132975.0388076473,0,1,1,167685.67909847325,0
640,France,Male,33,8,154619.62223023473,0,1,0,74249.31849026574,0
741,France,Male,61,4,191060.35676657353,0,1,0,160263.78479560022,0
634,Spain,Male,26,7,11981.169318034039,4,1,0,211310.08545233612,0
693,France,Female,38,7,4936.277013010956,1,0,0,89347.87070235891,0
698,France,Male,32,8,145521.30098447768,1,0,0,214892.45765260007,0
819,Germany,Male,28,11,81463.20754929964,2,0,0,147259.69836490054,0
596,Germany,Male,72,3,-343.0152534417861,1,0,1,228418.72797306144,0
762,Spain,Male,20,8,99571.96572229461,1,0,0,62854.985306319686,1
837,France,Male,27,10,-3069.05427824137,0,1,0,79033.01200984589,0
894,Spain,Male,36,2,106380.34645770492,0,0,1,211344.67368586911,0
639,Spain,Female,36,7,92820.70876068248,1,0,0,158688.92465821645,0
578,France,Male,26,8,103472.484362053,2,0,0,154284.31194352434,1
580,Germany,Male,14,10,94442.88279859044,2,0,0,104448.19615962604,1
685,Germany,Female,27,11,134914.11920425613,1,0,1,215521.40383100414,0
759,France,Female,43,6,48621.89151404073,1,1,1,195643.82713139133,0
783,Spain,Female,26,4,-5528.087109966108,2,0,1,16337.955987683443,1
692,France,Female,42,5,2565.7703226053495,0,0,0,191403.47430770023,0
577,France,Male,42,7,140498.1678330003,2,1,1,37552.92845595193,0
481,Germany,Male,33,5,132348.9297902086,1,0,0,73858.99934396832,0
693,France,Female,54,9,58921.50024354413,0,0,0,87488.99942016973,0
591,Germany,Male,34,2,-787.8052228790978,0,0,0,46935.407163089774,0
858,Spain,Female,39,7,13936.518570681066,1,1,0,166217.07941626856,0
912,France,Male,43,10,57462.90594457205,1,0,0,31920.391885467172,0
733,Spain,Male,34,9,465.7466093952142,0,1,0,155120.2221037945,0
771,France,Male,40,0,137873.07913352037,1,1,0,53053.52960830342,0
818,France,Male,32,9,76245.21395731847,0,0,0,75660.59587835842,0
661,France,Female,38,6,125935.28315292277,0,0,0,26561.045558603382,1
648,Germany,Male,40,9,159375.61153484107,0,0,0,234913.81008987187,0
716,Spain,Male,43,7,185538.1355021099,1,0,1,176493.84914817597,0
788,Germany,Female,32,2,90791.4131949923,1,0,0,183026.6446093704,0
600,France,Male,29,8,1415.4953859216316,0,0,0,225316.96763454136,0
575,Germany,Male,31,0,88172.94732759104,1,0,0,167524.79156481067,0
718,Germany,Male,44,3,111351.0517510684,1,0,0,22844.999825985287,0
840,Spain,Female,30,5,146744.09248482255,0,1,1,87641.17548301317,0
580,Spain,Male,27,5,2715.2533361614405,1,0,0,150135.92081102388,0
754,Germany,Female,77,9,-2538.461549030628,0,0,1,87644.00827076737,0
515,Germany,Female,30,8,178045.58111143834,1,0,0,97152.25973952145,1
521,France,Male,43,4,6630.413351217186,0,0,0,108863.65960661351,0
708,Spain,Female,27,3,59744.83091217754,1,1,0,2453.5280395018854,0
845,Spain,Male,25,8,100684.02330132075,1,1,0,83863.29577976854,0
601,France,Male,36,3,3227.9873617979624,0,1,0,122679.00978657024,0
613,France,Female,30,4,128833.67746054984,1,0,0,97162.09565486954,0
516,Spain,Male,50,10,76661.3027352349,1,1,0,160560.41261812585,0
580,Germany,Female,18,6,3368.6815060102895,0,1,0,67294.41481126705,0
686,France,Male,47,2,90466.72731380958,0,1,1,79358.27114165427,0
645,France,Female,44,1,13840.670925327911,1,1,0,69169.17122451655,0
862,France,Female,23,4,-169.5882699612897,0,0,0,-2502.4883621768713,0
461,France,Female,37,7,211652.24927886727,2,0,0,-12049.077799754192,1
833,Germany,Male,47,3,122584.06293515787,1,0,0,188564.70714891533,0
802,Germany,Male,37,6,11562.365590836089,1,1,1,254127.90570276426,0
573,France,Female,33,1,-5290.893331765398,1,1,0,26693.943682150493,0
816,Germany,Male,46,11,1126.1299305512455,1,0,0,137639.13976964183,0
650,France,Female,39,2,57932.87956430272,0,1,0,154734.138331482,0
828,Germany,Female,29,0,153586.3944817392,1,1,1,194303.03231173122,0
919,Spain,Male,35,10,4946.212882025713,1,0,1,207707.04664431934,0
748,Spain,Male,29,8,119691.5734514132,1,0,0,215808.28671179042,0
754,Spain,Male,42,6,78684.50662535914,0,0,1,154964.9471751676,0
599,France,Male,28,8,141830.3333587639,0,1,0,152453.5740905226,0
785,France,Male,47,6,124717.00335173272,1,0,0,59724.714804966796,0
674,Spain,Male,44,7,-357.58891931325314,0,1,1,136897.79105799246,0
710,Spain,Male,24,5,72075.70756949586,1,1,0,195158.97732857824,0
855,Germany,Male,34,5,138818.0451378028,2,1,0,120329.34751509136,0
584,Spain,Female,40,5,6683.067765775655,0,0,0,196680.39730067484,0
684,France,Female,24,10,95081.22737402123,1,0,0,192195.46360354114,0
714,France,Male,56,7,130554.70411521017,2,1,1,5699.221949744999,0
826,Spain,Male,35,9,89816.06088032144,0,1,0,186885.66898597055,0
645,France,Male,42,9,-5316.165474461773,1,0,0,137256.42470131477,0
607,Germany,Male,34,10,96012.63529328207,1,1,0,-12453.434377991583,0
614,Germany,Male,33,4,-503.68108382153315,0,0,0,127275.85437478349,0
595,Germany,Female,34,6,-422.54879851266975,1,1,0,162826.68934869912,0
780,Spain,Male,31,7,121880.34417229096,0,0,1,148970.73201160727,0
686,France,Female,46,3,4272.69486284132,2,0,0,78646.87486809693,0
626,France,Male,24,7,101200.18469587418,2,1,0,-1269.6071932433952,0
835,France,Male,31,10,188.23999374702774,0,0,0,181637.05441864324,0
818,Spain,Female,25,9,53410.94562217434,2,0,0,130327.99892106857,0
538,Spain,Male,24,9,-6329.115031234038,4,1,0,184040.39751808124,0
784,Spain,Male,42,3,668.8952648471661,0,0,1,204915.83403664018,0
419,France,Female,50,4,-928.8245014719905,0,1,0,67980.85350479576,0
696,Germany,Male,36,6,117956.2920502611,0,0,1,51265.880397811576,0
524,Germany,Male,55,4,150805.93246442394,1,0,0,153275.95392911916,0
705,France,Male,56,10,12385.775015498686,0,0,0,31493.988011584865,0
698,France,Female,30,3,139665.62437092472,0,1,0,201502.64988513145,0
730,France,Male,26,9,7418.519702036705,1,0,0,42652.373169812636,0
722,Spain,Female,24,1,106891.10154006665,1,1,1,206769.59749770377,0
823,France,Male,46,6,-9733.941026780542,0,0,1,150013.15225729352,0
795,France,Male,30,7,-6543.108020560799,0,0,0,153939.64399652692,0
671,Germany,Female,41,7,108263.3494449424,1,0,0,45203.35252594706,0
536,France,Female,45,8,103112.0136116642,0,1,0,97128.84259584702,0
902,France,Female,41,7,-8439.139128281618,1,0,1,186132.0714154713,0
740,Spain,Female,31,9,-3748.9201963682804,2,0,1,192523.12611143885,0
659,France,Female,40,8,11449.346722491233,0,0,0,167087.43019530812,0
719,Spain,Female,50,7,4655.504439513288,2,0,0,157001.16636363976,0
548,France,Male,43,9,106565.36821949757,2,0,0,23549.79687785521,0
654,France,Male,35,2,139650.42283381795,2,1,0,35046.10259769361,0
718,France,Male,42,3,140975.64670845904,1,0,0,39843.21468507425,0
653,France,Female,39,3,98038.69596942459,0,0,1,134489.1934929716,0
625,France,Male,42,10,120160.48636569745,0,0,0,68064.61746663965,1
724,Germany,Female,27,0,7110.622837791601,1,1,1,83520.20991229331,0
782,Germany,Female,32,5,111481.44618748233,1,0,1,189952.39560743832,0
851,Germany,Male,32,8,80347.95254975467,1,0,1,146008.52759952226,0
761,Spain,Female,23,4,6822.4526167430395,2,0,0,175837.45885473164,0
726,Spain,Male,33,1,47649.61831406447,1,1,0,211777.28390100205,0
713,Spain,Male,40,6,54382.764149527604,1,0,0,39733.86522973278,0
718,Spain,Female,34,10,98118.26052099865,0,0,1,32445.144809193695,0
542,Spain,Male,43,5,9573.616383211214,1,1,0,129044.76397436459,0
622,Spain,Female,32,9,112141.96494796603,1,1,1,179403.1276469512,1
784,Spain,Male,29,2,270.05613422198775,1,0,0,5078.005306830022,0
698,France,Female,20,5,76478.18333632665,1,0,0,63579.08333880377,0
849,Germany,Female,36,7,11177.734198438056,1,1,1,60600.48551801852,0
733,France,Male,40,8,165962.3843601899,0,1,0,129990.9141264637,0
653,Spain,Female,52,8,55665.10174976023,1,1,1,96796.21976090818,0
728,France,Male,38,5,164959.3660649111,1,0,0,37307.54079653109,0
754,Germany,Female,32,4,151602.14316349453,0,1,0,232703.4501277997,0
632,France,Female,32,8,-9312.281057762839,0,1,0,219171.49803185574,0
674,France,Male,33,6,7112.46341578055,1,0,1,194894.30684446596,0
800,France,Male,18,8,124228.1184877282,0,0,0,181131.4556503857,0
670,Spain,Female,33,2,103110.34332126447,1,0,0,53381.486440268265,0
755,France,Male,32,3,130170.1737151587,1,0,0,52897.01752004309,0
686,Spain,Male,22,2,147180.42514139792,1,0,0,161831.1697336849,0
706,Germany,Male,39,8,106119.83829522174,0,1,0,178751.28239296694,0
784,France,Male,23,5,92060.43940794739,1,1,0,121941.41731781885,0
745,Spain,Male,46,6,78587.28649386419,0,0,0,59469.49253866309,0
607,France,Male,39,3,62329.61434777342,2,0,1,160566.11339060238,0
671,Spain,Female,46,1,-5689.737138298279,1,0,0,56666.04936294182,0
671,Germany,Male,36,9,12680.468875352115,1,0,1,43831.17683377111,0
576,Germany,Male,25,8,85041.58224113876,1,0,0,42556.955134243624,0
640,Spain,Female,44,4,129538.53921987176,1,0,0,76487.61345836674,0
588,Spain,Female,30,1,125407.00566291586,0,0,1,64715.0934845961,0
